generation,rank_1,rank_2,swapAccepted
26198000,1,2,1
26199000,1,2,1
26200000,3,4,1
26201000,3,4,1
26202000,1,4,0
26203000,1,3,0
26204000,1,3,0
26205000,2,3,0
26206000,1,3,0
26207000,3,4,1
26208000,1,4,0
26209000,1,2,1
26210000,1,3,0
26211000,2,4,0
26212000,1,3,0
26213000,1,2,1
26214000,2,3,0
26215000,2,3,0
26216000,1,4,0
26217000,2,3,0
26218000,2,3,1
26219000,1,4,0
26220000,1,2,0
26221000,2,3,1
26222000,2,4,0
26223000,1,2,1
26224000,2,3,0
26225000,1,2,1
26226000,1,4,0
26227000,1,3,0
26228000,2,4,0
26229000,2,4,0
26230000,2,3,0
26231000,1,2,1
26232000,1,3,0
26233000,1,3,0
26234000,1,4,0
26235000,3,4,1
26236000,2,3,0
26237000,1,2,1
26238000,1,3,0
26239000,1,4,0
26240000,1,2,1
26241000,3,4,1
26242000,2,4,0
26243000,1,2,1
26244000,2,4,0
26245000,2,4,0
26246000,1,3,0
26247000,2,4,0
26248000,2,4,0
26249000,1,3,0
26250000,3,4,1
26251000,3,4,1
26252000,1,2,1
26253000,2,4,0
26254000,2,4,0
26255000,2,4,0
26256000,2,4,0
26257000,1,2,1
26258000,1,3,0
26259000,2,3,0
26260000,2,4,0
26261000,3,4,1
26262000,1,3,0
26263000,1,4,0
26264000,1,3,0
26265000,2,4,0
26266000,1,2,1
26267000,1,4,0
26268000,3,4,1
26269000,1,4,0
26270000,2,3,0
26271000,1,3,0
26272000,3,4,1
26273000,2,4,0
26274000,2,3,0
26275000,1,3,0
26276000,1,3,0
26277000,2,4,0
26278000,3,4,1
26279000,1,2,1
26280000,3,4,1
26281000,2,4,0
26282000,2,3,0
26283000,1,3,0
26284000,1,2,0
26285000,1,3,0
26286000,2,3,0
26287000,1,4,0
26288000,2,4,0
26289000,1,4,0
26290000,1,4,0
26291000,1,2,1
26292000,2,4,0
26293000,1,2,1
26294000,1,3,0
26295000,2,4,0
26296000,1,4,0
26297000,3,4,1
26298000,2,3,0
26299000,2,4,0
26300000,1,2,1
26301000,2,4,0
26302000,3,4,1
26303000,1,4,0
26304000,3,4,1
26305000,1,2,1
26306000,1,4,0
26307000,1,2,0
26308000,2,3,0
26309000,2,4,0
26310000,1,3,0
26311000,2,3,0
26312000,1,3,0
26313000,3,4,1
26314000,1,2,1
26315000,1,3,0
26316000,2,3,0
26317000,1,4,0
26318000,1,2,1
26319000,3,4,1
26320000,1,2,1
26321000,1,2,1
26322000,1,3,0
26323000,1,3,0
26324000,2,3,0
26325000,1,2,1
26326000,1,2,1
26327000,2,3,0
26328000,1,4,0
26329000,1,4,0
26330000,2,4,0
26331000,1,3,0
26332000,1,2,1
26333000,1,3,0
26334000,1,4,0
26335000,1,3,0
26336000,3,4,0
26337000,2,3,0
26338000,1,3,0
26339000,2,3,0
26340000,1,4,0
26341000,3,4,1
26342000,2,4,0
26343000,1,3,0
26344000,1,4,0
26345000,3,4,1
26346000,1,3,0
26347000,1,2,1
26348000,2,3,0
26349000,2,4,0
26350000,3,4,1
26351000,1,2,1
26352000,1,4,0
26353000,2,4,0
26354000,3,4,1
26355000,1,4,0
26356000,1,3,0
26357000,1,2,1
26358000,2,3,0
26359000,1,2,1
26360000,1,2,1
26361000,1,2,1
26362000,1,2,1
26363000,2,3,0
26364000,1,4,0
26365000,2,3,0
26366000,2,3,0
26367000,2,3,0
26368000,1,4,0
26369000,2,3,0
26370000,2,3,0
26371000,1,2,1
26372000,1,4,0
26373000,2,4,0
26374000,1,4,0
26375000,1,4,0
26376000,1,3,0
26377000,2,4,0
26378000,2,3,0
26379000,1,3,0
26380000,1,2,1
26381000,2,3,0
26382000,1,4,0
26383000,1,2,1
26384000,2,3,0
26385000,1,3,0
26386000,2,3,1
26387000,2,4,1
26388000,1,4,0
26389000,2,3,1
26390000,3,4,1
26391000,2,4,0
26392000,2,4,0
26393000,2,4,0
26394000,2,4,0
26395000,3,4,1
26396000,1,4,0
26397000,2,4,0
26398000,1,2,1
26399000,3,4,1
26400000,2,3,0
26401000,2,3,0
26402000,2,3,0
26403000,2,3,0
26404000,1,2,1
26405000,1,2,1
26406000,2,3,0
26407000,1,4,0
26408000,3,4,0
26409000,1,3,0
26410000,3,4,0
26411000,2,4,0
26412000,1,4,0
26413000,1,4,0
26414000,1,3,0
26415000,1,2,1
26416000,1,3,0
26417000,1,4,0
26418000,1,3,0
26419000,1,4,0
26420000,1,4,0
26421000,1,3,0
26422000,1,4,0
26423000,1,4,0
26424000,1,2,1
26425000,1,3,0
26426000,3,4,1
26427000,2,3,0
26428000,2,4,0
26429000,2,4,0
26430000,1,2,1
26431000,2,3,0
26432000,1,3,0
26433000,2,3,0
26434000,2,3,0
26435000,3,4,1
26436000,1,2,1
26437000,3,4,1
26438000,1,4,0
26439000,3,4,1
26440000,2,3,0
26441000,1,3,0
26442000,1,3,0
26443000,3,4,1
26444000,1,4,0
26445000,3,4,1
26446000,1,3,0
26447000,1,4,0
26448000,1,3,0
26449000,2,3,0
26450000,3,4,0
26451000,1,2,1
26452000,1,3,0
26453000,1,2,1
26454000,2,3,0
26455000,1,4,0
26456000,3,4,1
26457000,2,4,0
26458000,1,4,0
26459000,2,3,0
26460000,1,4,0
26461000,1,4,0
26462000,2,3,0
26463000,2,3,0
26464000,2,4,0
26465000,2,3,0
26466000,3,4,1
26467000,1,4,0
26468000,1,3,0
26469000,2,4,0
26470000,3,4,1
26471000,1,4,0
26472000,1,3,0
26473000,3,4,1
26474000,2,3,0
26475000,2,3,0
26476000,1,4,0
26477000,1,4,0
26478000,1,2,1
26479000,2,4,0
26480000,1,3,0
26481000,2,4,0
26482000,2,3,0
26483000,2,4,0
26484000,2,3,0
26485000,1,2,1
26486000,3,4,1
26487000,2,4,0
26488000,1,3,0
26489000,1,2,1
26490000,1,4,0
26491000,1,4,0
26492000,2,4,0
26493000,2,3,0
26494000,1,2,1
26495000,3,4,1
26496000,1,2,1
26497000,1,2,1
26498000,3,4,0
26499000,1,4,0
26500000,2,4,0
26501000,1,2,1
26502000,1,4,0
26503000,1,2,1
26504000,1,4,0
26505000,1,3,0
26506000,2,3,0
26507000,1,4,0
26508000,3,4,1
26509000,3,4,1
26510000,1,3,0
26511000,2,4,0
26512000,1,3,0
26513000,1,3,0
26514000,1,2,1
26515000,3,4,0
26516000,2,3,0
26517000,1,3,0
26518000,3,4,0
26519000,1,3,0
26520000,1,2,1
26521000,1,4,0
26522000,2,3,0
26523000,2,3,0
26524000,2,3,0
26525000,2,4,0
26526000,1,2,1
26527000,1,2,1
26528000,2,3,0
26529000,1,2,1
26530000,1,4,0
26531000,1,4,0
26532000,3,4,1
26533000,2,3,0
26534000,1,4,0
26535000,1,3,0
26536000,2,3,0
26537000,3,4,1
26538000,1,4,0
26539000,2,4,0
26540000,1,4,0
26541000,2,4,0
26542000,2,3,0
26543000,3,4,0
26544000,2,4,0
26545000,1,4,0
26546000,2,4,0
26547000,1,2,1
26548000,2,3,0
26549000,2,3,0
26550000,3,4,0
26551000,2,3,0
26552000,1,2,1
26553000,1,2,1
26554000,2,3,0
26555000,1,3,0
26556000,1,3,0
26557000,3,4,1
26558000,2,3,0
26559000,1,3,0
26560000,3,4,1
26561000,1,2,1
26562000,2,3,0
26563000,2,4,0
26564000,2,4,0
26565000,1,4,0
26566000,2,3,1
26567000,1,3,1
26568000,1,3,1
26569000,2,4,1
26570000,2,4,1
26571000,1,3,1
26572000,1,4,0
26573000,1,4,0
26574000,2,4,0
26575000,3,4,0
26576000,2,4,1
26577000,2,3,1
26578000,2,3,0
26579000,1,2,1
26580000,2,3,0
26581000,1,3,0
26582000,1,4,0
26583000,2,3,0
26584000,1,3,0
26585000,3,4,1
26586000,2,4,0
26587000,1,4,0
26588000,1,3,0
26589000,2,3,0
26590000,1,2,1
26591000,1,2,1
26592000,1,4,0
26593000,1,2,1
26594000,1,2,1
26595000,2,4,0
26596000,1,2,1
26597000,1,2,1
26598000,2,4,0
26599000,1,3,0
26600000,1,2,1
26601000,1,2,1
26602000,2,3,0
26603000,1,4,0
26604000,2,4,0
26605000,3,4,1
26606000,3,4,1
26607000,2,4,0
26608000,1,3,0
26609000,3,4,0
26610000,1,3,0
26611000,2,3,0
26612000,2,4,0
26613000,1,4,0
26614000,3,4,0
26615000,1,2,1
26616000,1,4,0
26617000,2,4,0
26618000,2,3,0
26619000,1,3,0
26620000,3,4,1
26621000,1,4,0
26622000,2,4,0
26623000,1,2,1
26624000,1,4,0
26625000,1,3,0
26626000,1,2,1
26627000,2,4,0
26628000,1,4,0
26629000,1,4,0
26630000,2,4,0
26631000,2,3,0
26632000,2,3,0
26633000,1,2,1
26634000,2,3,0
26635000,1,4,0
26636000,2,4,0
26637000,1,3,0
26638000,1,2,1
26639000,1,4,0
26640000,2,4,0
26641000,1,2,1
26642000,2,4,0
26643000,2,4,0
26644000,2,4,0
26645000,2,4,0
26646000,2,3,0
26647000,1,4,0
26648000,2,3,0
26649000,2,3,0
26650000,2,3,0
26651000,1,3,0
26652000,1,4,0
26653000,1,4,0
26654000,3,4,1
26655000,2,4,0
26656000,2,3,0
26657000,2,4,0
26658000,2,4,0
26659000,1,3,0
26660000,1,4,0
26661000,1,3,0
26662000,3,4,1
26663000,2,4,0
26664000,1,4,0
26665000,1,2,1
26666000,2,4,0
26667000,2,3,0
26668000,3,4,1
26669000,2,4,0
26670000,3,4,1
26671000,2,4,0
26672000,2,4,0
26673000,1,2,1
26674000,2,4,0
26675000,1,3,0
26676000,1,4,0
26677000,2,4,0
26678000,1,3,0
26679000,1,3,0
26680000,2,4,0
26681000,3,4,1
26682000,1,2,1
26683000,3,4,0
26684000,1,4,0
26685000,1,2,1
26686000,1,3,0
26687000,2,3,0
26688000,2,3,0
26689000,1,2,1
26690000,3,4,1
26691000,3,4,1
26692000,2,3,0
26693000,1,2,1
26694000,1,3,0
26695000,3,4,1
26696000,3,4,1
26697000,3,4,1
26698000,1,4,0
26699000,1,2,1
26700000,2,3,0
26701000,2,4,0
26702000,3,4,1
26703000,3,4,0
26704000,2,3,0
26705000,2,4,0
26706000,2,3,0
26707000,2,4,0
26708000,3,4,1
26709000,1,2,1
26710000,2,3,0
26711000,3,4,1
26712000,2,4,0
26713000,1,3,0
26714000,1,3,0
26715000,1,3,0
26716000,1,2,1
26717000,3,4,1
26718000,2,4,0
26719000,1,4,0
26720000,2,4,0
26721000,1,3,0
26722000,2,3,0
26723000,2,4,0
26724000,3,4,1
26725000,3,4,1
26726000,1,4,0
26727000,2,4,0
26728000,1,4,0
26729000,1,4,0
26730000,3,4,1
26731000,3,4,0
26732000,2,4,0
26733000,2,4,0
26734000,1,2,1
26735000,3,4,1
26736000,3,4,1
26737000,3,4,1
26738000,1,4,0
26739000,1,4,0
26740000,2,4,0
26741000,1,3,0
26742000,1,3,0
26743000,1,2,1
26744000,1,4,0
26745000,1,2,1
26746000,2,4,0
26747000,2,3,0
26748000,1,3,0
26749000,3,4,1
26750000,1,3,0
26751000,1,3,0
26752000,1,4,0
26753000,2,3,0
26754000,2,4,0
26755000,3,4,1
26756000,1,4,0
26757000,3,4,1
26758000,1,2,1
26759000,2,3,0
26760000,1,2,1
26761000,2,3,0
26762000,3,4,1
26763000,1,3,0
26764000,1,2,1
26765000,1,3,0
26766000,1,3,0
26767000,1,3,0
26768000,1,2,1
26769000,2,4,0
26770000,2,3,0
26771000,2,3,0
26772000,1,3,0
26773000,2,4,0
26774000,1,2,1
26775000,2,4,0
26776000,2,4,0
26777000,1,2,1
26778000,1,2,1
26779000,1,3,0
26780000,2,3,0
26781000,1,2,1
26782000,1,4,0
26783000,1,3,0
26784000,1,2,1
26785000,2,4,0
26786000,1,3,0
26787000,3,4,1
26788000,1,2,1
26789000,2,4,0
26790000,2,3,0
26791000,1,4,0
26792000,2,4,0
26793000,1,4,0
26794000,1,2,1
26795000,2,3,0
26796000,1,2,1
26797000,2,3,0
26798000,3,4,0
26799000,1,3,0
26800000,3,4,1
26801000,3,4,1
26802000,1,2,1
26803000,1,2,1
26804000,1,4,0
26805000,1,3,0
26806000,3,4,1
26807000,2,3,0
26808000,1,4,0
26809000,1,3,0
26810000,2,4,0
26811000,1,2,1
26812000,1,2,1
26813000,1,4,0
26814000,3,4,1
26815000,2,3,0
26816000,2,4,0
26817000,1,3,0
26818000,3,4,1
26819000,1,3,0
26820000,2,3,0
26821000,1,3,0
26822000,1,2,1
26823000,1,4,0
26824000,1,2,1
26825000,2,3,0
26826000,1,4,0
26827000,3,4,1
26828000,1,3,0
26829000,1,3,0
26830000,2,3,0
26831000,1,4,0
26832000,1,2,1
26833000,1,3,0
26834000,1,3,0
26835000,2,4,0
26836000,2,4,0
26837000,2,4,0
26838000,1,2,1
26839000,2,4,0
26840000,1,4,0
26841000,1,2,1
26842000,1,2,1
26843000,1,3,0
26844000,1,4,0
26845000,3,4,0
26846000,1,2,1
26847000,2,3,0
26848000,1,3,0
26849000,1,2,1
26850000,3,4,1
26851000,1,3,0
26852000,2,4,0
26853000,1,2,1
26854000,1,3,0
26855000,2,3,0
26856000,1,4,0
26857000,2,3,0
26858000,1,3,0
26859000,1,2,1
26860000,3,4,1
26861000,1,2,1
26862000,1,2,1
26863000,1,2,1
26864000,1,3,0
26865000,3,4,1
26866000,1,2,1
26867000,1,2,1
26868000,1,4,0
26869000,1,4,0
26870000,3,4,1
26871000,1,2,1
26872000,2,3,0
26873000,1,3,0
26874000,1,2,1
26875000,2,3,0
26876000,2,4,0
26877000,2,4,0
26878000,1,3,0
26879000,1,2,1
26880000,2,3,0
26881000,1,3,0
26882000,3,4,1
26883000,2,4,0
26884000,1,2,1
26885000,1,4,0
26886000,1,4,0
26887000,2,3,0
26888000,1,2,1
26889000,2,4,0
26890000,2,3,0
26891000,1,4,0
26892000,1,3,0
26893000,1,4,0
26894000,1,4,0
26895000,1,3,0
26896000,1,4,0
26897000,1,4,0
26898000,3,4,1
26899000,2,4,0
26900000,1,2,1
26901000,1,4,0
26902000,1,2,1
26903000,1,4,0
26904000,3,4,1
26905000,1,2,1
26906000,2,4,0
26907000,1,4,0
26908000,1,2,1
26909000,2,3,0
26910000,1,2,1
26911000,1,3,0
26912000,2,4,0
26913000,2,3,0
26914000,2,3,0
26915000,1,2,1
26916000,2,4,0
26917000,1,3,0
26918000,1,4,0
26919000,1,2,1
26920000,1,3,0
26921000,1,2,1
26922000,2,3,0
26923000,3,4,1
26924000,3,4,1
26925000,1,4,0
26926000,2,4,0
26927000,1,2,1
26928000,1,3,0
26929000,1,3,0
26930000,1,4,0
26931000,2,3,0
26932000,1,2,1
26933000,3,4,1
26934000,2,4,0
26935000,3,4,0
26936000,3,4,0
26937000,1,2,1
26938000,3,4,1
26939000,1,4,0
26940000,1,4,0
26941000,2,4,0
26942000,3,4,1
26943000,1,2,1
26944000,2,4,0
26945000,1,4,0
26946000,3,4,1
26947000,2,3,0
26948000,1,3,0
26949000,3,4,1
26950000,3,4,0
26951000,1,4,0
26952000,3,4,1
26953000,3,4,1
26954000,2,3,0
26955000,2,4,0
26956000,1,3,0
26957000,3,4,1
26958000,1,4,0
26959000,1,2,1
26960000,2,4,0
26961000,1,2,1
26962000,1,3,0
26963000,3,4,1
26964000,2,3,0
26965000,2,3,0
26966000,3,4,1
26967000,1,2,1
26968000,2,4,0
26969000,1,4,0
26970000,1,3,0
26971000,1,4,0
26972000,1,3,0
26973000,1,2,1
26974000,1,2,1
26975000,1,4,0
26976000,2,4,0
26977000,3,4,1
26978000,2,4,0
26979000,2,4,0
26980000,1,4,0
26981000,2,3,0
26982000,1,2,1
26983000,3,4,1
26984000,1,2,1
26985000,1,4,0
26986000,3,4,1
26987000,1,2,1
26988000,3,4,1
26989000,1,4,0
26990000,3,4,1
26991000,1,2,1
26992000,1,4,0
26993000,1,4,0
26994000,1,4,0
26995000,1,3,0
26996000,2,3,0
26997000,2,4,0
26998000,2,4,0
26999000,2,4,0
27000000,2,3,0
27001000,2,4,0
27002000,2,3,1
27003000,2,4,0
27004000,1,3,1
27005000,3,4,0
27006000,1,4,0
27007000,3,4,0
27008000,1,2,0
27009000,2,4,1
27010000,1,3,1
27011000,1,3,1
27012000,1,2,0
27013000,1,2,0
27014000,3,4,0
27015000,1,2,0
27016000,1,2,0
27017000,1,2,0
27018000,2,3,1
27019000,1,2,1
27020000,2,3,0
27021000,2,3,0
27022000,3,4,1
27023000,1,3,0
27024000,3,4,1
27025000,1,2,1
27026000,2,3,0
27027000,3,4,1
27028000,1,2,1
27029000,2,4,0
27030000,2,3,0
27031000,2,4,0
27032000,2,4,0
27033000,2,4,0
27034000,1,3,0
27035000,2,3,0
27036000,2,4,0
27037000,1,2,0
27038000,1,4,0
27039000,2,4,0
27040000,3,4,1
27041000,2,4,0
27042000,1,3,0
27043000,1,2,1
27044000,1,2,1
27045000,2,4,0
27046000,2,3,0
27047000,1,4,0
27048000,1,4,0
27049000,1,2,1
27050000,1,3,0
27051000,2,4,0
27052000,2,4,0
27053000,3,4,1
27054000,3,4,1
27055000,2,3,0
27056000,1,3,0
27057000,3,4,1
27058000,2,3,1
27059000,2,3,1
27060000,1,3,0
27061000,2,4,0
27062000,1,4,0
27063000,1,3,0
27064000,1,3,0
27065000,1,4,0
27066000,2,4,0
27067000,3,4,0
27068000,2,4,0
27069000,1,3,0
27070000,1,4,0
27071000,1,2,1
27072000,3,4,1
27073000,1,4,0
27074000,2,3,0
27075000,3,4,1
27076000,1,3,0
27077000,2,4,0
27078000,2,4,0
27079000,1,4,0
27080000,2,3,0
27081000,1,2,1
27082000,2,4,0
27083000,1,3,0
27084000,1,4,0
27085000,2,3,0
27086000,2,3,0
27087000,2,3,0
27088000,1,3,0
27089000,2,4,0
27090000,1,3,0
27091000,1,4,0
27092000,2,4,0
27093000,2,4,0
27094000,1,4,0
27095000,1,4,0
27096000,1,4,0
27097000,1,2,1
27098000,2,4,0
27099000,1,3,0
27100000,1,4,0
27101000,2,3,0
27102000,2,4,0
27103000,3,4,1
27104000,2,4,0
27105000,3,4,1
27106000,1,3,0
27107000,1,4,0
27108000,2,4,0
27109000,3,4,1
27110000,2,3,0
27111000,2,4,0
27112000,1,4,0
27113000,1,4,0
27114000,1,4,0
27115000,2,3,0
27116000,2,3,0
27117000,3,4,1
27118000,1,4,0
27119000,3,4,0
27120000,2,3,0
27121000,3,4,1
27122000,3,4,1
27123000,1,3,0
27124000,2,3,0
27125000,1,3,0
27126000,3,4,1
27127000,2,4,0
27128000,1,3,0
27129000,1,4,0
27130000,1,2,1
27131000,1,4,0
27132000,1,3,0
27133000,1,2,1
27134000,2,4,0
27135000,1,2,1
27136000,2,3,0
27137000,1,3,0
27138000,1,4,0
27139000,1,2,1
27140000,2,4,0
27141000,1,3,0
27142000,1,4,0
27143000,1,4,0
27144000,3,4,1
27145000,2,3,0
27146000,1,4,0
27147000,1,4,0
27148000,2,3,0
27149000,3,4,1
27150000,2,4,0
27151000,1,3,0
27152000,1,4,0
27153000,2,3,0
27154000,3,4,1
27155000,1,4,0
27156000,1,4,0
27157000,2,4,0
27158000,1,3,0
27159000,1,3,0
27160000,3,4,0
27161000,2,3,0
27162000,2,3,1
27163000,3,4,0
27164000,2,4,1
27165000,2,4,1
27166000,2,4,1
27167000,1,4,0
27168000,2,4,1
27169000,1,4,0
27170000,2,4,0
27171000,1,4,0
27172000,2,4,1
27173000,1,4,0
27174000,2,3,1
27175000,1,4,0
27176000,1,2,0
27177000,1,3,0
27178000,2,3,0
27179000,1,4,0
27180000,3,4,1
27181000,3,4,1
27182000,1,4,0
27183000,2,3,0
27184000,1,2,1
27185000,2,4,0
27186000,1,3,0
27187000,2,4,0
27188000,1,3,0
27189000,1,3,0
27190000,2,3,1
27191000,1,3,1
27192000,1,4,0
27193000,1,2,0
27194000,3,4,0
27195000,1,2,0
27196000,3,4,0
27197000,1,4,0
27198000,1,4,0
27199000,2,4,1
27200000,1,3,1
27201000,1,3,1
27202000,3,4,0
27203000,2,4,1
27204000,2,4,1
27205000,1,3,1
27206000,1,2,0
27207000,1,3,1
27208000,1,3,1
27209000,1,3,1
27210000,2,4,0
27211000,2,4,1
27212000,3,4,0
27213000,1,3,1
27214000,1,2,0
27215000,3,4,0
27216000,1,3,1
27217000,1,3,1
27218000,2,4,1
27219000,1,3,1
27220000,1,3,1
27221000,2,3,1
27222000,2,3,0
27223000,1,2,1
27224000,3,4,1
27225000,2,3,0
27226000,1,4,0
27227000,2,4,0
27228000,2,4,0
27229000,3,4,1
27230000,3,4,1
27231000,1,4,0
27232000,1,2,1
27233000,1,3,0
27234000,1,2,1
27235000,2,4,0
27236000,2,4,0
27237000,2,4,0
27238000,1,4,0
27239000,1,3,0
27240000,1,4,0
27241000,1,3,0
27242000,1,2,1
27243000,3,4,1
27244000,1,3,0
27245000,3,4,1
27246000,2,4,0
27247000,2,4,0
27248000,2,3,0
27249000,2,4,0
27250000,1,3,0
27251000,2,4,0
27252000,2,4,0
27253000,3,4,1
27254000,2,3,0
27255000,1,2,1
27256000,2,3,0
27257000,1,2,1
27258000,1,4,0
27259000,1,3,0
27260000,1,2,1
27261000,2,3,0
27262000,3,4,1
27263000,3,4,1
27264000,1,2,1
27265000,3,4,0
27266000,1,4,0
27267000,1,3,0
27268000,3,4,0
27269000,1,4,0
27270000,2,3,0
27271000,3,4,1
27272000,2,4,0
27273000,1,3,0
27274000,1,2,1
27275000,2,3,0
27276000,3,4,1
27277000,3,4,0
27278000,1,2,1
27279000,1,2,1
27280000,3,4,0
27281000,2,3,0
27282000,1,2,1
27283000,1,4,0
27284000,3,4,1
27285000,2,4,0
27286000,2,4,0
27287000,1,2,1
27288000,1,3,0
27289000,1,4,0
27290000,2,3,0
27291000,2,4,0
27292000,2,4,0
27293000,1,3,0
27294000,1,4,0
27295000,3,4,1
27296000,3,4,1
27297000,1,2,1
27298000,1,3,0
27299000,1,2,1
27300000,3,4,1
27301000,3,4,1
27302000,1,2,1
27303000,1,3,0
27304000,2,4,0
27305000,1,4,0
27306000,1,3,0
27307000,1,4,0
27308000,1,4,0
27309000,3,4,1
27310000,2,3,0
27311000,1,2,1
27312000,2,4,0
27313000,1,2,1
27314000,3,4,1
27315000,1,2,1
27316000,2,4,0
27317000,1,4,0
27318000,3,4,1
27319000,2,4,0
27320000,2,4,0
27321000,2,4,0
27322000,3,4,1
27323000,3,4,1
27324000,1,2,1
27325000,2,3,0
27326000,2,3,0
27327000,1,4,0
27328000,3,4,1
27329000,2,3,0
27330000,2,3,0
27331000,1,3,0
27332000,1,2,1
27333000,1,4,0
27334000,2,3,0
27335000,2,3,0
27336000,2,3,0
27337000,1,4,0
27338000,1,2,1
27339000,1,3,0
27340000,3,4,1
27341000,2,4,0
27342000,2,3,0
27343000,1,3,0
27344000,1,4,0
27345000,1,2,1
27346000,2,3,0
27347000,2,4,0
27348000,1,2,1
27349000,1,3,0
27350000,1,4,0
27351000,3,4,1
27352000,2,4,0
27353000,1,2,1
27354000,2,3,0
27355000,2,3,0
27356000,1,3,0
27357000,2,4,0
27358000,2,3,0
27359000,1,4,0
27360000,1,3,0
27361000,3,4,1
27362000,1,4,0
27363000,1,4,0
27364000,1,3,0
27365000,2,4,0
27366000,2,3,0
27367000,1,2,1
27368000,3,4,1
27369000,1,3,0
27370000,1,4,0
27371000,2,4,0
27372000,1,3,0
27373000,3,4,1
27374000,1,4,0
27375000,1,4,0
27376000,1,2,1
27377000,1,2,1
27378000,1,2,1
27379000,1,3,0
27380000,3,4,0
27381000,3,4,0
27382000,1,3,0
27383000,1,2,1
27384000,1,2,1
27385000,2,4,0
27386000,1,3,0
27387000,1,2,1
27388000,1,4,0
27389000,2,3,0
27390000,2,3,0
27391000,3,4,1
27392000,1,3,0
27393000,2,3,0
27394000,3,4,1
27395000,1,2,1
27396000,1,2,1
27397000,1,4,0
27398000,1,2,1
27399000,2,3,0
27400000,1,2,1
27401000,1,4,0
27402000,2,3,0
27403000,1,4,0
27404000,1,2,1
27405000,2,4,0
27406000,2,3,0
27407000,1,4,0
27408000,2,4,0
27409000,1,2,1
27410000,1,2,1
27411000,2,3,0
27412000,1,3,0
27413000,1,4,0
27414000,3,4,0
27415000,3,4,1
27416000,1,4,0
27417000,3,4,1
27418000,2,3,0
27419000,1,3,0
27420000,2,4,0
27421000,1,4,0
27422000,1,2,1
27423000,1,4,0
27424000,2,3,0
27425000,1,3,0
27426000,1,4,0
27427000,2,4,0
27428000,3,4,0
27429000,2,4,0
27430000,1,4,0
27431000,2,4,0
27432000,1,3,0
27433000,3,4,0
27434000,2,3,0
27435000,2,4,0
27436000,2,4,0
27437000,3,4,0
27438000,1,3,0
27439000,2,3,0
27440000,3,4,1
27441000,3,4,1
27442000,2,4,0
27443000,3,4,1
27444000,1,2,1
27445000,3,4,1
27446000,2,3,0
27447000,2,3,0
27448000,2,3,0
27449000,1,3,0
27450000,2,3,0
27451000,2,3,0
27452000,3,4,1
27453000,1,4,0
27454000,2,3,0
27455000,3,4,1
27456000,1,3,0
27457000,2,4,0
27458000,2,4,0
27459000,1,2,1
27460000,1,2,1
27461000,2,3,0
27462000,2,3,0
27463000,1,4,0
27464000,1,2,1
27465000,1,4,0
27466000,1,3,0
27467000,1,3,0
27468000,1,4,0
27469000,3,4,1
27470000,1,3,0
27471000,1,2,1
27472000,3,4,1
27473000,1,4,0
27474000,2,3,0
27475000,1,2,0
27476000,1,4,0
27477000,2,4,0
27478000,1,2,1
27479000,2,4,0
27480000,2,4,0
27481000,2,3,0
27482000,1,4,0
27483000,1,3,0
27484000,1,3,0
27485000,2,4,0
27486000,1,3,0
27487000,2,3,0
27488000,2,3,0
27489000,1,2,1
27490000,2,4,0
27491000,1,2,1
27492000,2,4,0
27493000,2,4,0
27494000,3,4,0
27495000,1,2,1
27496000,2,4,0
27497000,3,4,1
27498000,3,4,1
27499000,1,2,1
27500000,1,2,1
27501000,1,3,0
27502000,3,4,1
27503000,3,4,1
27504000,1,4,0
27505000,2,3,0
27506000,2,4,0
27507000,1,2,1
27508000,1,3,0
27509000,1,3,0
27510000,2,4,0
27511000,2,3,0
27512000,2,4,0
27513000,1,3,0
27514000,2,4,0
27515000,1,4,0
27516000,1,3,0
27517000,2,4,0
27518000,1,2,1
27519000,1,2,1
27520000,1,4,0
27521000,1,3,0
27522000,2,4,0
27523000,1,3,0
27524000,2,3,0
27525000,1,4,0
27526000,3,4,1
27527000,2,4,0
27528000,3,4,1
27529000,1,4,0
27530000,1,2,1
27531000,2,4,0
27532000,2,3,0
27533000,1,4,0
27534000,1,3,0
27535000,1,2,1
27536000,2,3,0
27537000,1,2,1
27538000,3,4,0
27539000,2,3,0
27540000,2,4,0
27541000,1,3,0
27542000,3,4,1
27543000,3,4,1
27544000,3,4,1
27545000,1,4,0
27546000,1,4,0
27547000,1,3,0
27548000,2,3,0
27549000,2,4,0
27550000,3,4,1
27551000,3,4,0
27552000,1,3,0
27553000,1,3,0
27554000,2,4,0
27555000,3,4,1
27556000,2,3,0
27557000,1,4,0
27558000,2,3,0
27559000,2,3,0
27560000,1,2,0
27561000,2,3,0
27562000,1,2,1
27563000,1,2,1
27564000,1,2,0
27565000,2,4,0
27566000,1,3,0
27567000,2,4,0
27568000,2,4,0
27569000,1,4,0
27570000,2,3,0
27571000,1,2,1
27572000,1,4,0
27573000,1,2,1
27574000,3,4,1
27575000,2,4,0
27576000,3,4,1
27577000,3,4,1
27578000,2,4,0
27579000,1,2,1
27580000,1,3,0
27581000,1,3,0
27582000,3,4,1
27583000,1,4,0
27584000,1,3,0
27585000,1,2,1
27586000,1,3,0
27587000,2,3,0
27588000,1,2,1
27589000,1,3,0
27590000,3,4,1
27591000,2,3,0
27592000,1,4,0
27593000,1,4,0
27594000,3,4,1
27595000,1,2,1
